Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
91,12.70612,-320.8167,2.688942,-102.753,-8.996983,34.73205,-2.283808,0.179185,9.595681e-05,-7.5336e-05,0.0002366617,336.8809350749451,35.951033076751116,-6.0,-21.3125
92,13.17744,-307.9569,5.842181,-101.8294,-8.556477,36.01882,-1.966426,0.185635,7.738089e-05,-7.312851e-05,0.0002356013,324.4084000774437,37.073380262088385,-5.0,-21.3125
93,13.65904,-295.5294,9.268121,-100.6853,-8.094101,37.23439,-1.624352,0.1929273,5.731378e-05,-6.608935e-05,0.0002325975,312.34764921049214,38.13859972639537,-4.0,-21.3125
94,14.17581,-283.7218,12.89872,-99.4188,-7.646642,38.36644,-1.25308,0.20133,3.638142e-05,-5.753872e-05,0.0002273909,300.91283549612564,39.14109172769921,-3.0,-21.3125
95,14.73895,-272.6119,16.59441,-97.96915,-7.228359,39.41215,-0.8212623,0.2110145,1.910351e-05,-5.183121e-05,0.0002205653,290.15612489930413,40.07793923370789,-2.0,-21.3125
96,15.33769,-262.2102,20.14873,-96.36008,-6.833632,40.37316,-0.3037629,0.2218459,7.716342e-06,-4.740675e-05,0.0002119391,280.0811049004543,40.948539004419196,-1.0,-21.3125
97,15.94238,-252.6471,23.34703,-94.66954,-6.49384,41.2361,0.2805017,0.2334544,-1.575174e-06,-3.47952e-05,0.0002021453,270.8098276504058,41.74523424726831,0.0,-21.3125
98,16.5158,-243.9811,26.01013,-92.84973,-6.318806,41.98222,0.8655581,0.2453133,-1.355985e-05,-7.191426e-06,0.0001927179,262.34400389736334,42.4639058050306,1.0,-21.3125
99,17.04081,-235.8558,28.07458,-90.68618,-6.367124,42.63164,1.388394,0.2572956,-2.58262e-05,2.23871e-05,0.000185055,254.244220541606,43.126843555032075,2.0,-21.3125
100,17.53039,-227.9016,29.63102,-88.0796,-6.549744,43.24479,1.84226,0.2698891,-3.329136e-05,3.771446e-05,0.000176812,246.12019942491597,43.776762449012104,3.0,-21.3125
101,17.98278,-220.2885,30.81452,-85.08314,-6.753678,43.80463,2.256377,0.2829345,-3.815954e-05,3.799843e-05,0.0001595757,238.15057964938904,44.37960131784324,4.0,-21.3125
102,18.33804,-214.0165,31.70024,-81.42156,-6.963728,44.18948,2.666834,0.294047,-4.664197e-05,2.652065e-05,0.00010919,231.16539083768836,44.814234947301514,5.0,-21.3125
103,18.51167,-210.231,32.26794,-76.02308,-7.197508,43.99531,3.147219,0.3001902,-8.149298e-05,-1.491797e-06,-5.205072e-05,225.87120667657044,44.691122282172834,6.0,-21.3125
104,18.07103,-212.5138,32.00587,-65.95418,-7.441486,41.89708,3.845316,0.289552,-0.0001947319,-3.820796e-05,-0.000454956,224.80312445419727,42.72619198517991,7.0,-21.3125
105,15.70512,-243.7901,27.44617,-46.3635,-8.051326,35.40885,4.714178,0.2194394,-0.0003914503,-2.63572e-05,-0.0009751428,249.6727442832495,36.617400001863324,8.0,-21.3125
106,11.62375,-310.7451,16.19437,-20.09923,-9.158923,25.52501,5.297359,0.09918365,-0.0003968422,2.930254e-05,-0.001041119,311.81525594540716,27.631033610686917,9.0,-21.3125
107,8.716571,-364.3037,5.379918,-1.812565,-10.02387,18.62333,5.307206,0.02298013,-0.0001735734,5.551174e-05,-0.0005613347,364.34793088922015,21.805339382642867,10.0,-21.3125
108,7.866866,-381.0431,0.7329461,3.657015,-10.33605,16.58535,5.091698,0.00794597,-3.402963e-05,4.683661e-05,-0.000150388,381.06135336229744,20.19487936948879,11.0,-21.3125
109,7.702562,-383.5849,-0.5472828,4.412376,-10.44516,16.23055,4.961574,0.006657246,-6.291927e-06,3.581164e-05,-2.617036e-05,383.6106673287887,19.92860600457483,12.0,-21.3125
110,7.647137,-383.6085,-1.024612,4.739094,-10.52486,16.17532,4.858464,0.00646222,-1.423542e-06,3.2803e-05,-2.929881e-06,383.6391404874396,19.90020923410847,13.0,-21.3125
111,7.598205,-383.2037,-1.379287,5.080625,-10.59933,16.19233,4.751005,0.006350971,-4.814167e-07,3.128728e-05,3.860815e-06,383.2398607617806,19.927603864685413,14.0,-21.3125
112,7.51546,-382.8171,-1.657893,5.324663,-10.67101,16.24932,4.651894,0.006231111,-4.04583e-07,2.916807e-05,6.951594e-06,382.85771860793534,19.98877116457478,15.0,-21.3125
113,7.369275,-382.4308,-1.794967,5.396253,-10.74228,16.31924,4.555889,0.006067851,-6.621886e-07,2.626755e-05,7.641361e-06,382.47308172159137,20.061662402610633,16.0,-21.3125
114,7.167377,-382.0372,-1.817799,5.239834,-10.81543,16.38638,4.476032,0.005855117,-6.060159e-07,2.113293e-05,6.613397e-06,382.07745607061395,20.137572794513343,17.0,-21.3125
115,6.959577,-381.6477,-1.686846,4.592134,-10.88269,16.43658,4.436889,0.005619474,-5.453561e-07,1.511324e-05,4.525679e-06,381.6790537341441,20.205941891701585,18.0,-21.3125
116,6.801912,-381.293,-1.29013,3.287105,-10.92924,16.46473,4.438459,0.005423109,-3.969686e-07,9.78644e-06,2.551164e-06,381.3093512408238,20.25427212331218,19.0,-21.3125
117,6.710284,-381.0058,-0.6641615,1.560678,-10.95347,16.47728,4.469403,0.005302783,-2.055536e-07,4.546535e-06,9.458317e-07,381.00957528644574,20.284349248021467,20.0,-21.3125
118,6.669401,-380.7399,0.04511755,-0.2010024,-10.96173,16.47844,4.533352,0.005248552,-3.599098e-08,-9.507652e-07,-9.9495e-07,380.73995573037524,20.30393532747787,21.0,-21.3125
119,6.659314,-380.4251,0.8085417,-1.82527,-10.95389,16.46281,4.632446,0.005237192,8.805874e-08,-6.080725e-06,-3.992358e-06,380.4303379861595,20.309391304790896,22.0,-21.3125
120,6.680233,-380.1233,1.664926,-3.3741,-10.92593,16.41813,4.76069,0.00527532,1.510808e-07,-1.344337e-05,-8.774182e-06,380.1419205142804,20.287806888323342,23.0,-21.3125
121,6.769455,-379.9458,2.507484,-4.78564,-10.87791,16.32458,4.961489,0.005421207,1.376575e-07,-2.923172e-05,-1.675583e-05,379.9842112033865,20.234554881232775,24.0,-21.3125
122,6.955511,-379.8794,3.138099,-5.75682,-10.81871,16.15005,5.328003,0.005708966,1.016764e-07,-5.164003e-05,-2.804105e-05,379.93597774652267,20.155798595803862,25.0,-21.3125
123,7.208074,-379.8755,3.470587,-6.144712,-10.76037,15.87544,5.874459,0.006101926,1.473946e-07,-7.107603e-05,-4.051374e-05,379.94104537406525,20.058026480019937,26.0,-21.3125
124,7.469627,-380.0374,3.551553,-5.910685,-10.71168,15.50162,6.540627,0.006546749,2.698358e-07,-8.332407e-05,-5.164551e-05,380.0999541234398,19.945428363410223,27.0,-21.3125
125,7.70598,-380.4906,3.171501,-4.817897,-10.67292,15.0489,7.273734,0.006991621,3.389434e-07,-8.394265e-05,-5.490048e-05,380.53431808242414,19.8314855429228,28.0,-21.3125
126,7.904172,-381.0125,2.08084,-3.030329,-10.62826,14.6227,7.941524,0.007366515,2.873286e-07,-6.641607e-05,-4.340586e-05,381.0302323244231,19.744646600032524,29.0,-21.3125
127,8.057032,-381.3125,0.876799,-1.370912,-10.54792,14.35381,8.385299,0.007646446,1.833813e-07,-3.807181e-05,-2.261854e-05,381.31597243289997,19.687653927319552,30.0,-21.3125
128,8.165963,-381.3681,0.217764,-0.4099301,-10.41515,14.26048,8.589917,0.007863001,1.12658e-07,-1.378845e-05,-4.039941e-06,381.36838248792543,19.637293943407503,31.0,-21.3125
129,8.210482,-381.3442,0.0418419,-0.1236918,-10.33565,14.25123,8.641519,0.007959746,9.515337e-08,-4.14526e-06,3.577836e-06,381.3442223556638,19.611197517305285,32.0,-21.3125
130,6.729822,-381.9801,-14.12808,16.14447,-9.731194,16.19203,-1.752727,0.1274267,0.0003669226,-0.0004743497,7.183151e-05,382.58207400775757,18.972348935307537,-32.0,-20.625
131,6.581302,-380.6797,-13.06913,14.04608,-9.88252,16.22081,-1.564094,0.1267422,0.000381959,-0.0004914919,7.203456e-05,381.1628635037959,19.058469735194794,-31.0,-20.625
132,6.339645,-377.8236,-11.06481,10.39618,-10.19187,16.28692,-1.261769,0.1259687,0.0004072132,-0.0005110483,6.978245e-05,378.1285274822418,19.254351149614493,-30.0,-20.625
133,6.181489,-374.8187,-9.36786,7.48592,-10.52265,16.32878,-1.061119,0.126139,0.0004283364,-0.0005184225,6.386395e-05,375.010471412354,19.454593104022017,-29.0,-20.625
134,6.060486,-372.0659,-7.902375,4.895848,-10.88418,16.32794,-0.9134526,0.1268615,0.0004490813,-0.0005276831,5.981235e-05,372.18201300048037,19.64437310194568,-28.0,-20.625
135,5.960113,-369.7278,-6.563315,2.591078,-11.25851,16.3355,-0.8207976,0.1281541,0.000467105,-0.000533156,6.089615e-05,369.7951282559457,19.85639233018591,-27.0,-20.625
136,5.880868,-367.9804,-5.428782,0.5701133,-11.5996,16.37597,-0.7803639,0.1300643,0.000482034,-0.0005325482,6.410983e-05,368.0208845803976,20.08312927353014,-26.0,-20.625
137,5.817704,-366.9284,-4.608576,-1.267344,-11.87642,16.4415,-0.7837257,0.1322631,0.0004937218,-0.0005275589,6.670151e-05,366.9595289130971,20.297450584722224,-25.0,-20.625
138,5.769382,-366.5553,-4.16611,-3.091448,-12.09245,16.5301,-0.82728,0.1345026,0.0005033303,-0.0005204046,7.01646e-05,366.5920095710745,20.497705852385042,-24.0,-20.625
139,5.738995,-366.977,-4.01772,-5.259566,-12.26473,16.66789,-0.9126924,0.1371009,0.0005131838,-0.0005118851,7.666997e-05,367.0366788721622,20.714129632741457,-23.0,-20.625
140,5.724129,-368.5829,-3.931737,-8.368422,-12.40693,16.87985,-1.050846,0.1403314,0.0005223995,-0.0005012329,8.302001e-05,368.6988516594773,20.97535519039227,-22.0,-20.625
141,5.717291,-371.2501,-3.552819,-12.92139,-12.51935,17.13195,-1.26375,0.1436128,0.000532507,-0.0004873061,8.683664e-05,371.4918863076135,21.256408428695096,-21.0,-20.625
